stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
3B Blackbio Dx Limited,2012-12-24,2019-11-18,2520,100000.0,1068967.1814671815,968967.1814671815,9.689671814671815
3i Infotech Limited ,2012-12-24,2019-11-18,2520,100000.0,48627.20823722552,-51372.79176277448,-0.5137279176277448
A. K. Capital Services Limited,2012-12-24,2019-11-18,2520,100000.0,138933.76413570275,38933.764135702746,0.38933764135702753
A2Z Infra Engineering Limited,2012-12-24,2019-11-18,2520,100000.0,36310.346617098265,-63689.653382901735,-0.6368965338290173
ABM Knowledgeware Limited,2012-12-24,2019-11-18,2520,100000.0,173094.2885092934,73094.2885092934,0.730942885092934
AGI Greenpac Limited,2012-12-24,2019-11-18,2520,100000.0,39645.439033569695,-60354.560966430305,-0.603545609664303
AMJ Land Holdings Limited,2012-12-24,2019-11-18,2520,100000.0,137818.18181818182,37818.18181818182,0.3781818181818182
APAR Industries Limited ,2012-12-24,2019-11-18,2520,100000.0,300757.3721955282,200757.37219552818,2.0075737219552816
APIS India Limited,2012-12-24,2019-11-18,2520,100000.0,152709.9646860126,52709.964686012594,0.5270996468601259
ARSS Infrastructure Projects Limited,2012-12-24,2019-11-18,2520,100000.0,77165.98840971514,-22834.011590284863,-0.22834011590284864
ASI Industries Limited,2012-12-24,2019-11-18,2520,100000.0,263804.37515715364,163804.37515715364,1.6380437515715363
AVT Natural Products Limited,2012-12-24,2019-11-18,2520,100000.0,167334.87370924524,67334.87370924524,0.6733487370924525
AXISCADES Technologies Limited,2012-12-24,2019-11-18,2520,100000.0,199203.72858454974,99203.72858454974,0.9920372858454973
Aastamangalam Finance Limited,2012-12-24,2019-11-18,2520,100000.0,157223.761899024,57223.761899023986,0.5722376189902398
Action Construction Equipment Limited ,2012-12-24,2019-11-18,2520,100000.0,386176.1496105957,286176.1496105957,2.861761496105957
Adani Enterprises Limited,2012-12-24,2019-11-18,2520,100000.0,73403.86854630533,-26596.131453694674,-0.2659613145369467
Adani Power Limited ,2012-12-24,2019-11-18,2520,100000.0,173301.45649235378,73301.45649235378,0.7330145649235378
