stock,entry_date,exit_date,holding_days,exit_reason,invested,exit_value,pnl,return_pct
Adani Enterprises Limited,2004-07-28,2008-01-02,1253,sell_threshold,50000.0,1032541.0609991471,982541.0609991471,19.65082121998294
Havells India Limited ,2008-12-02,2011-01-03,762,sell_threshold,50000.0,401399.8534642128,351399.8534642128,7.027997069284256
Indian Infotech and Software Limited,2013-03-26,2013-09-12,170,sell_threshold,50000.0,50000.0,0.0,0.0
Shree Rama Multi-Tech Limited ,2006-06-13,2014-05-27,2905,sell_threshold,50000.0,50000.0,0.0,0.0
Rollatainers Limited,2013-10-23,2015-07-27,642,sell_threshold,50000.0,73861.1240347821,23861.1240347821,0.477222480695642
Trigyn Technologies Limited,2001-09-28,2016-01-06,5213,sell_threshold,50000.0,171567.9190751445,121567.91907514451,2.43135838150289
Handson Global Management (HGM) Limited ,2015-05-22,2017-05-29,738,sell_threshold,50000.0,50000.0,0.0,0.0
Adani Enterprises Limited,2015-06-03,2021-02-17,2086,sell_threshold,50000.0,357699.3079608855,307699.3079608855,6.153986159217711
Jindal Photo Limited ,2019-05-30,2021-03-31,671,sell_threshold,50000.0,50000.0,0.0,0.0
MMTC Limited,2013-07-03,2021-10-27,3038,sell_threshold,50000.0,37669.875424688566,-12330.124575311434,-0.2466024915062287
Indian Infotech and Software Limited,2015-01-01,2022-01-05,2561,sell_threshold,50000.0,50000.0,0.0,0.0
Cressanda Railway Solutions Limited,2015-07-22,2022-03-30,2443,sell_threshold,50000.0,59236.54932465505,9236.549324655047,0.18473098649310105
Rollatainers Limited,2017-06-27,2024-01-09,2387,sell_threshold,50000.0,50000.0,0.0,0.0
Vakrangee Limited,2018-05-18,2024-01-31,2084,sell_threshold,50000.0,18701.8553281265,-31298.1446718735,-0.6259628934374699
LCC Infotech Limited,2001-09-28,2024-05-22,8272,sell_threshold,50000.0,50000.0,0.0,0.0
Ajmera Realty & Infra India Limited,2008-11-25,2024-11-26,5845,sell_threshold,50000.0,67873.41481608996,17873.414816089964,0.3574682963217992
Precot Limited ,2008-10-28,2024-12-03,5880,sell_threshold,50000.0,50000.0,0.0,0.0
