stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
63 moons technologies limited,2013-12-18,2015-01-01,379,100000.0,127128.24783044278,27128.24783044278,0.27128247830442787
A2Z Infra Engineering Limited,2013-12-18,2015-01-01,379,100000.0,270439.1862394133,170439.18623941328,1.7043918623941328
ARSS Infrastructure Projects Limited,2013-12-18,2015-01-01,379,100000.0,193419.7509807266,93419.75098072659,0.9341975098072659
Amforge Industries Limited,2013-12-18,2015-01-01,379,100000.0,372760.736196319,272760.736196319,2.72760736196319
Anand Projects Limited,2013-12-18,2015-01-01,379,100000.0,100000.0,0.0,0.0
Aneri Fincap Limited,2013-12-18,2015-01-01,379,100000.0,38391.87473550571,-61608.12526449429,-0.6160812526449428
Arshiya Limited,2013-12-18,2015-01-01,379,100000.0,218275.06397903734,118275.06397903734,1.1827506397903735
Avance Technologies Limited,2013-12-18,2015-01-01,379,100000.0,452324.3243243243,352324.3243243243,3.5232432432432432
Bacil Pharma Limited,2013-12-18,2015-01-01,379,100000.0,697962.648556876,597962.648556876,5.97962648556876
Bedmutha Industries Limited ,2013-12-18,2015-01-01,379,100000.0,183673.76643539855,83673.76643539855,0.8367376643539854
Befound Movement Limited,2013-12-18,2015-01-01,379,100000.0,71089.53613807984,-28910.463861920158,-0.28910463861920155
Bilcare Limited,2013-12-18,2015-01-01,379,100000.0,123065.85876889969,23065.858768899692,0.23065858768899683
Borosil Renewables Limited,2013-12-18,2015-01-01,379,100000.0,226914.96439744628,126914.96439744628,1.2691496439744627
CP Capital Limited ,2013-12-18,2015-01-01,379,100000.0,210360.08416828082,110360.08416828082,1.103600841682808
Candour Techtex Limited,2013-12-18,2015-01-01,379,100000.0,538417.5405147759,438417.5405147759,4.384175405147759
Confidence Petroleum India Limited,2013-12-18,2015-01-01,379,100000.0,114692.20346431318,14692.203464313177,0.1469220346431317
Cosco (India) Limited,2013-12-18,2015-01-01,379,100000.0,457246.08264999604,357246.08264999604,3.5724608264999604
DhanSafal Finserve Limited,2013-12-18,2015-01-01,379,100000.0,44574.02812241521,-55425.97187758479,-0.5542597187758478
Dhenu Buildcon Infra Limited,2013-12-18,2015-01-01,379,100000.0,90995.92639415649,-9004.073605843514,-0.0900407360584351
Diamant Infrastructure Limited,2013-12-18,2015-01-01,379,100000.0,99390.03136981526,-609.9686301847396,-0.006099686301847429
Educomp Solutions Limited ,2013-12-18,2015-01-01,379,100000.0,105904.73902748704,5904.739027487041,0.05904739027487049
Empower India Limited,2013-12-18,2015-01-01,379,100000.0,111109.69671896381,11109.696718963809,0.11109696718963802
Force Motors Limited,2013-12-18,2015-01-01,379,100000.0,325259.2048499395,225259.2048499395,2.252592048499395
Frontier Springs Limited,2013-12-18,2015-01-01,379,100000.0,282139.35230618255,182139.35230618255,1.8213935230618254
GP Petroleums Limited ,2013-12-18,2015-01-01,379,100000.0,585000.9806943316,485000.9806943316,4.850009806943316
GSL Securities Limited,2013-12-18,2015-01-01,379,100000.0,244230.76923076925,144230.76923076925,1.4423076923076925
Gemstone Investments Limited,2013-12-18,2015-01-01,379,100000.0,46508.01057707264,-53491.98942292736,-0.5349198942292737
Genus Prime Infra Limited,2013-12-18,2015-01-01,379,100000.0,135951.6036105243,35951.6036105243,0.35951603610524296
Gokul Refoils & Solvent Limited ,2013-12-18,2015-01-01,379,100000.0,106472.23939777601,6472.2393977760075,0.06472239397776014
Haria Exports Limited,2013-12-18,2015-01-01,379,100000.0,426888.21752265864,326888.21752265864,3.2688821752265866
Hazoor Multi Projects Limited,2013-12-18,2015-01-01,379,100000.0,489137.3801916933,389137.3801916933,3.8913738019169335
Hindustan Copper Limited,2013-12-18,2015-01-01,379,100000.0,109225.08818904874,9225.088189048736,0.09225088189048747
India Power Corporation Limited ,2013-12-18,2015-01-01,379,100000.0,137065.62267556292,37065.62267556292,0.37065622675562926
India Tourism Development Corporation Limited,2013-12-18,2015-01-01,379,100000.0,122497.8868364127,22497.886836412697,0.22497886836412695
Industrial Investment Trust Limited,2013-12-18,2015-01-01,379,100000.0,96035.45777756568,-3964.54222243432,-0.039645422224343196
Inter Globe Finance Limited,2013-12-18,2015-01-01,379,100000.0,154354.19899982755,54354.19899982755,0.5435419899982756
Inventure Growth & Securities Limited ,2013-12-18,2015-01-01,379,100000.0,122222.22222222223,22222.222222222234,0.22222222222222232
JHS Svendgaard Laboratories Limited ,2013-12-18,2015-01-01,379,100000.0,188994.02390438245,88994.02390438245,0.8899402390438245
Jupiter Wagons Limited ,2013-12-18,2015-01-01,379,100000.0,231070.43701799485,131070.43701799485,1.3107043701799483
KCL Infra Projects Limited,2013-12-18,2015-01-01,379,100000.0,194432.64920971927,94432.64920971927,0.9443264920971928
Kashyap Tele-Medicines Limited,2013-12-18,2015-01-01,379,100000.0,678742.51497006,578742.51497006,5.787425149700599
Kavveri Defence & Wireless Technologies Limited,2013-12-18,2015-01-01,379,100000.0,57155.202891149784,-42844.797108850216,-0.4284479710885022
Keerthi Industries Limited,2013-12-18,2015-01-01,379,100000.0,518107.5753308927,418107.5753308927,4.181075753308927
Kesar Enterprises Limited,2013-12-18,2015-01-01,379,100000.0,141079.8269266947,41079.82692669469,0.41079826926694696
Kkalpana Plastick Limited,2013-12-18,2015-01-01,379,100000.0,377541.6427340609,277541.6427340609,2.775416427340609
LGB Forge Limited,2013-12-18,2015-01-01,379,100000.0,378224.42244224425,278224.42244224425,2.7822442244224423
Lloyds Enterprises Limited,2013-12-18,2015-01-01,379,100000.0,64812.385630500714,-35187.614369499286,-0.35187614369499287
MMTC Limited,2013-12-18,2015-01-01,379,100000.0,119444.44444444445,19444.444444444453,0.19444444444444442
Manappuram Finance Limited,2013-12-18,2015-01-01,379,100000.0,231596.05437509148,131596.05437509148,1.315960543750915
Newtime Infrastructure Limited,2013-12-18,2015-01-01,379,100000.0,261380.0906866634,161380.0906866634,1.6138009068666341
Niraj Cement Structurals Limited,2013-12-18,2015-01-01,379,100000.0,95783.87953941541,-4216.120460584585,-0.042161204605845826
Nirlon Limited,2013-12-18,2015-01-01,379,100000.0,598537.2515580697,498537.2515580697,4.985372515580697
