stock,entry_date,exit_date,holding_days,invested,exit_value,pnl,return_pct
63 moons technologies limited,2015-12-08,2021-01-01,1851,100000.0,82931.83016590332,-17068.169834096683,-0.1706816983409668
A2Z Infra Engineering Limited,2015-12-08,2021-01-01,1851,100000.0,30740.028082583598,-69259.9719174164,-0.692599719174164
APIS India Limited,2015-12-08,2021-01-01,1851,100000.0,155673.26884692154,55673.268846921535,0.5567326884692154
ARSS Infrastructure Projects Limited,2015-12-08,2021-01-01,1851,100000.0,100767.94865803697,767.9486580369703,0.007679486580369765
Adani Enterprises Limited,2015-12-08,2021-01-01,1851,100000.0,642473.8255022374,542473.8255022374,5.424738255022374
Aimco Pesticides Limited,2015-12-08,2021-01-01,1851,100000.0,304136.8699962962,204136.86999629618,2.0413686999629617
Amit Securities Limited,2015-12-08,2021-01-01,1851,100000.0,70023.60346184106,-29976.396538158937,-0.29976396538158934
Anand Projects Limited,2015-12-08,2021-01-01,1851,100000.0,100000.0,0.0,0.0
Anjani Foods Limited,2015-12-08,2021-01-01,1851,100000.0,4466399.0825688075,4366399.0825688075,43.663990825688074
Aruna Hotels Limited,2015-12-08,2021-01-01,1851,100000.0,159000.0,59000.0,0.5900000000000001
Atharv Enterprises Limited,2015-12-08,2021-01-01,1851,100000.0,4031.0077519379847,-95968.99224806202,-0.9596899224806201
AuSom Enterprise Limited,2015-12-08,2021-01-01,1851,100000.0,221870.5079976756,121870.5079976756,1.2187050799767558
Available Finance Limited,2015-12-08,2021-01-01,1851,100000.0,245261.26126126127,145261.26126126127,1.4526126126126129
Avance Technologies Limited,2015-12-08,2021-01-01,1851,100000.0,21303.527553527554,-78696.47244647244,-0.7869647244647244
Avasara Finance Limited,2015-12-08,2021-01-01,1851,100000.0,543720.9302325582,443720.93023255817,4.437209302325582
Ayujoy Herbals Ltd. (OTCPK:AJOY),2015-12-08,2021-01-01,1851,100000.0,30660.802289226856,-69339.19771077315,-0.6933919771077315
BGR Energy Systems Limited,2015-12-08,2021-01-01,1851,100000.0,39544.72585869255,-60455.27414130745,-0.6045527414130745
Baba Arts Limited,2015-12-08,2021-01-01,1851,100000.0,164825.58139534885,64825.581395348854,0.6482558139534886
Bampsl Securities Limited,2015-12-08,2021-01-01,1851,100000.0,40806.539509536786,-59193.460490463214,-0.5919346049046321
Banas Finance Limited,2015-12-08,2021-01-01,1851,100000.0,56153.25077399381,-43846.74922600619,-0.4384674922600619
Bank of India Limited ,2015-12-08,2021-01-01,1851,100000.0,175715.3679312312,75715.36793123119,0.7571536793123119
Bedmutha Industries Limited ,2015-12-08,2021-01-01,1851,100000.0,231625.43571694472,131625.43571694472,1.3162543571694472
Bharat Heavy Electricals Limited,2015-12-08,2021-01-01,1851,100000.0,33438.39688867425,-66561.60311132575,-0.6656160311132575
Bharatiya Global Infomedia Limited,2015-12-08,2021-01-01,1851,100000.0,34463.87832699619,-65536.1216730038,-0.655361216730038
Bilcare Limited,2015-12-08,2021-01-01,1851,100000.0,79046.83334479149,-20953.166655208508,-0.2095316665520851
Butterfly Gandhimathi Appliances Limited,2015-12-08,2021-01-01,1851,100000.0,191205.4922952224,91205.49229522239,0.9120549229522239
CCL International Limited,2015-12-08,2021-01-01,1851,100000.0,11224.50520656352,-88775.49479343648,-0.8877549479343648
Canara Bank ,2015-12-08,2021-01-01,1851,100000.0,161672.1380997417,61672.138099741715,0.6167213809974172
Candour Techtex Limited,2015-12-08,2021-01-01,1851,100000.0,807152.9745042494,707152.9745042494,7.071529745042493
Capricorn Systems Global Solutions Limited,2015-12-08,2021-01-01,1851,100000.0,28756.50537039087,-71243.49462960914,-0.7124349462960913
Centrum Capital Limited,2015-12-08,2021-01-01,1851,100000.0,210396.4254478602,110396.42544786021,1.1039642544786021
Charms Industries Limited,2015-12-08,2021-01-01,1851,100000.0,126777.60968229956,26777.60968229956,0.26777609682299564
Choice International Limited,2015-12-08,2021-01-01,1851,100000.0,852135.12369201,752135.12369201,7.521351236920099
Cravatex Limited,2015-12-08,2021-01-01,1851,100000.0,121867.31775841597,21867.31775841597,0.21867317758415972
